geocodigo_municipio,nome_municipio,uf,categoria,classe_abc
4215059,Rio Rufino,SC,demais municipios,C
4121307,Rancho Alegre,PR,demais municipios,C
3127370,Goiabeira,MG,demais municipios,C
1720978,Talismã,TO,demais municipios,C
3149507,Pequeri,MG,demais municipios,C
5107792,Santo Antônio do Leste,MT,demais municipios,C
3163607,São José do Mantimento,MG,demais municipios,C
4101655,Arapuã,PR,demais municipios,C
1720259,São Salvador do Tocantins,TO,demais municipios,C
2506509,Gurjão,PB,demais municipios,C
4103370,Brasilândia do Sul,PR,demais municipios,C
4122107,Rio Bom,PR,demais municipios,C
4308052,Faxinalzinho,RS,demais municipios,C
5213053,Mimoso de Goiás,GO,demais municipios,C
2403905,Francisco Dantas,RN,demais municipios,C
4318440,São Jorge,RS,demais municipios,C
4123956,Santa Mônica,PR,demais municipios,C
2505808,Duas Estradas,PB,demais municipios,C
5203962,Buritinópolis,GO,demais municipios,C
4302253,Boa Vista do Sul,RS,demais municipios,C
4112900,Jundiaí do Sul,PR,demais municipios,C
3548401,Santópolis do Aguapeí,SP,demais municipios,C
3104403,Argirita,MG,demais municipios,C
4312138,Mato Castelhano,RS,demais municipios,C
5106174,Nova Nazaré,MT,demais municipios,C
3528858,Marapoama,SP,demais municipios,C
3510104,Cândido Rodrigues,SP,demais municipios,C
5214879,Nova Iguaçu de Goiás,GO,demais municipios,C
4202859,Braço do Trombudo,SC,demais municipios,C
5219506,Santa Rosa de Goiás,GO,demais municipios,C
4215687,Santa Terezinha do Progresso,SC,demais municipios,C
4307831,Eugênio de Castro,RS,demais municipios,C
4120309,Porto Vitória,PR,demais municipios,C
5207501,Estrela do Norte,GO,demais municipios,C
3116209,Chiador,MG,demais municipios,C
4306700,Dona Francisca,RS,demais municipios,C
4117297,Novo Itacolomi,PR,demais municipios,C
2204600,Hugo Napoleão,PI,demais municipios,C
3150208,Piedade de Ponte Nova,MG,demais municipios,C
5206800,Damolândia,GO,demais municipios,C
3107000,Biquinhas,MG,demais municipios,C
3557154,Zacarias,SP,demais municipios,C
4116406,Nossa Senhora das Graças,PR,demais municipios,C
2210979,Tanque do Piauí,PI,demais municipios,C
3120706,Cruzeiro da Fortaleza,MG,demais municipios,C
4111605,Ivatuba,PR,demais municipios,C
4315958,Rolador,RS,demais municipios,C
2410603,Rafael Godeiro,RN,demais municipios,C
4106100,Conselheiro Mairinck,PR,demais municipios,C
4125902,São Pedro do Paraná,PR,demais municipios,C
4204194,Chapadão do Lageado,SC,demais municipios,C
5203939,Buriti de Goiás,GO,demais municipios,C
3165560,Sem-Peixe,MG,demais municipios,C
3533809,Óleo,SP,demais municipios,C
3527801,Lupércio,SP,demais municipios,C
2806909,São Francisco,SE,demais municipios,C
3530904,Mombuca,SP,demais municipios,C
4207577,Iomerê,SC,demais municipios,C
4201802,Atalanta,SC,demais municipios,C
4323200,Victor Graeff,RS,demais municipios,C
3536901,Pedranópolis,SP,demais municipios,C
4202081,Bandeirante,SC,demais municipios,C
2407252,Major Sales,RN,demais municipios,C
1600212,Cutias,AP,demais municipios,C
3545506,Sandovalina,SP,demais municipios,C
4218954,Urupema,SC,demais municipios,C
3515129,Emilianópolis,SP,demais municipios,C
5107263,Santo Afonso,MT,demais municipios,C
2203859,Floresta do Piauí,PI,demais municipios,C
3167509,Simão Pereira,MG,demais municipios,C
4304655,Capão do Cipó,RS,demais municipios,C
1707553,Fátima,TO,demais municipios,C
3119609,Coronel Pacheco,MG,demais municipios,C
3515905,Floreal,SP,demais municipios,C
4111308,Itaúna do Sul,PR,demais municipios,C
4211256,Morro Grande,SC,demais municipios,C
1718808,Sampaio,TO,demais municipios,C
4219101,Vargeão,SC,demais municipios,C
2513356,Santa Inês,PB,demais municipios,C
4219150,Vargem,SC,demais municipios,C
2514552,São José de Princesa,PB,demais municipios,C
3140209,Maripá de Minas,MG,demais municipios,C
4312674,Nicolau Vergueiro,RS,demais municipios,C
2500577,Algodão de Jandaíra,PB,demais municipios,C
3125804,Fernandes Tourinho,MG,demais municipios,C
4316972,Santa Margarida do Sul,RS,demais municipios,C
3528304,Magda,SP,demais municipios,C
3103801,Arapuá,MG,demais municipios,C
4320321,Senador Salgado Filho,RS,demais municipios,C
4306551,Dom Pedro de Alcântara,RS,demais municipios,C
3110400,Camacho,MG,demais municipios,C
2803807,Malhada dos Bois,SE,demais municipios,C
4212601,Peritiba,SC,demais municipios,C
2516151,Sossêgo,PB,demais municipios,C
4315321,Quevedos,RS,demais municipios,C
3147808,Passa Vinte,MG,demais municipios,C
2513943,São Domingos do Cariri,PB,demais municipios,C
1718501,Recursolândia,TO,demais municipios,C
5209457,Guarinos,GO,demais municipios,C
3525409,Jeriquara,SP,demais municipios,C
4103222,Bom Sucesso do Sul,PR,demais municipios,C
3547403,Santa Rita d'Oeste,SP,demais municipios,C
4312385,Monte Belo do Sul,RS,demais municipios,C
4305871,Coronel Barros,RS,demais municipios,C
3554607,Timburi,SP,demais municipios,C
2515708,Serra Grande,PB,demais municipios,C
3113107,Caranaíba,MG,demais municipios,C
2407906,Monte das Gameleiras,RN,demais municipios,C
3101409,Albertina,MG,demais municipios,C
5209291,Guaraíta,GO,demais municipios,C
4316477,Salvador das Missões,RS,demais municipios,C
2201309,Barreiras do Piauí,PI,demais municipios,C
4315057,Porto Mauá,RS,demais municipios,C
3533304,Nova Luzitânia,SP,demais municipios,C
4123204,Santa Cecília do Pavão,PR,demais municipios,C
3516101,Florínea,SP,demais municipios,C
5210307,Israelândia,GO,demais municipios,C
3103207,Araçaí,MG,demais municipios,C
2208601,Prata do Piauí,PI,demais municipios,C
2502052,Bernardino Batista,PB,demais municipios,C
1718881,Santa Maria do Tocantins,TO,demais municipios,C
5202809,Avelinópolis,GO,demais municipios,C
4308250,Floriano Peixoto,RS,demais municipios,C
4314548,Pinto Bandeira,RS,demais municipios,C
4314555,Pirapó,RS,demais municipios,C
4217550,Serra Alta,SC,demais municipios,C
2510600,Ouro Velho,PB,demais municipios,C
3130804,Ingaí,MG,demais municipios,C
4323705,Vista Gaúcha,RS,demais municipios,C
4310363,Imigrante,RS,demais municipios,C
5216007,Panamá,GO,demais municipios,C
5216908,Pilar de Goiás,GO,demais municipios,C
2413201,Senador Georgino Avelino,RN,demais municipios,C
3149002,Pedra Dourada,MG,demais municipios,C
1703057,Bandeirantes do Tocantins,TO,demais municipios,C
4302600,Braga,RS,demais municipios,C
4304952,Caseiros,RS,demais municipios,C
3520806,Inúbia Paulista,SP,demais municipios,C
2410009,Pilões,RN,demais municipios,C
4321329,Taquaruçu do Sul,RS,demais municipios,C
4303558,Camargo,RS,demais municipios,C
2200806,Antônio Almeida,PI,demais municipios,C
5201454,Aparecida do Rio Doce,GO,demais municipios,C
1712405,Lizarda,TO,demais municipios,C
3128501,Guarará,MG,demais municipios,C
3547106,Santa Mercedes,SP,demais municipios,C
2414456,Triunfo Potiguar,RN,demais municipios,C
1713957,Muricilândia,TO,demais municipios,C
4213153,Planalto Alegre,SC,demais municipios,C
4308433,Forquetinha,RS,demais municipios,C
3541802,Queiroz,SP,demais municipios,C
3164902,São Sebastião do Rio Verde,MG,demais municipios,C
4101150,Ângulo,PR,demais municipios,C
4205175,Entre Rios,SC,demais municipios,C
3514924,Elisiário,SP,demais municipios,C
4319372,São Pedro do Butiá,RS,demais municipios,C
2513851,Santo André,PB,demais municipios,C
4106852,Cruzmaltina,PR,demais municipios,C
4202875,Brunópolis,SC,demais municipios,C
4218855,União do Oeste,SC,demais municipios,C
4306957,Entre Rios do Sul,RS,demais municipios,C
3170602,Vargem Bonita,MG,demais municipios,C
3554656,Torre de Pedra,SP,demais municipios,C
4203154,Calmon,SC,demais municipios,C
2205540,Lagoinha do Piauí,PI,demais municipios,C
4319356,São Pedro da Serra,RS,demais municipios,C
4316436,Saldanha Marinho,RS,demais municipios,C
3539707,Platina,SP,demais municipios,C
5206909,Davinópolis,GO,demais municipios,C
4305371,Charrua,RS,demais municipios,C
4102703,Barra do Jacaré,PR,demais municipios,C
4305975,Coxilha,RS,demais municipios,C
4323770,Westfália,RS,demais municipios,C
1713700,Monte Santo do Tocantins,TO,demais municipios,C
2505501,Vista Serrana,PB,demais municipios,C
4116604,Nova América da Colina,PR,demais municipios,C
4318051,São Domingos do Sul,RS,demais municipios,C
1708254,Tabocão,TO,demais municipios,C
2517100,Várzea,PB,demais municipios,C
2805000,Pedra Mole,SE,demais municipios,C
3507159,Bom Sucesso de Itararé,SP,demais municipios,C
4117404,Ourizona,PR,demais municipios,C
4320230,Sede Nova,RS,demais municipios,C
3500907,Altair,SP,demais municipios,C
2512747,Riachão,PB,demais municipios,C
2513000,Salgadinho,PB,demais municipios,C
4107553,Farol,PR,demais municipios,C
3117207,Conceição das Pedras,MG,demais municipios,C
4318432,São João do Polêsine,RS,demais municipios,C
4319711,São Valentim do Sul,RS,demais municipios,C
2516755,Tenório,PB,demais municipios,C
1715002,Nova Rosalândia,TO,demais municipios,C
1701051,Angico,TO,demais municipios,C
2401909,Caiçara do Rio do Vento,RN,demais municipios,C
4313086,Nova Pádua,RS,demais municipios,C
4314175,Pedras Altas,RS,demais municipios,C
4214102,Presidente Nereu,SC,demais municipios,C
2210391,São Miguel do Fidalgo,PI,demais municipios,C
2515609,Serra da Raiz,PB,demais municipios,C
4214151,Princesa,SC,demais municipios,C
2409209,Passagem,RN,demais municipios,C
4301859,Barra do Guarita,RS,demais municipios,C
4306320,Derrubadas,RS,demais municipios,C
1718899,Santa Rita do Tocantins,TO,demais municipios,C
3170305,Umburatiba,MG,demais municipios,C
1719004,Santa Tereza do Tocantins,TO,demais municipios,C
5216452,Perolândia,GO,demais municipios,C
3532843,Nova Canaã Paulista,SP,demais municipios,C
3124609,Estrela Dalva,MG,demais municipios,C
1700251,Abreulândia,TO,demais municipios,C
4201653,Arvoredo,SC,demais municipios,C
4307864,Fagundes Varela,RS,demais municipios,C
4318499,São José do Inhacorá,RS,demais municipios,C
3536257,Parisi,SP,demais municipios,C
2411429,Santana do Seridó,RN,demais municipios,C
1717206,Piraquê,TO,demais municipios,C
2411601,São Bento do Norte,RN,demais municipios,C
2704906,Mar Vermelho,AL,demais municipios,C
2210383,São Miguel da Baixa Grande,PI,demais municipios,C
4302220,Boa Vista do Cadeado,RS,demais municipios,C
3100708,Água Comprida,MG,demais municipios,C
1711951,Lagoa do Tocantins,TO,demais municipios,C
2513984,São Francisco,PB,demais municipios,C
3155009,Rio Doce,MG,demais municipios,C
5212907,Marzagão,GO,demais municipios,C
3144201,Nacip Raydan,MG,demais municipios,C
2505907,Emas,PB,demais municipios,C
3549003,São Francisco,SP,demais municipios,C
5207105,Diorama,GO,demais municipios,C
4217758,Sul Brasil,SC,demais municipios,C
3168200,Tapiraí,MG,demais municipios,C
2414753,Venha-Ver,RN,demais municipios,C
2807303,Telha,SE,demais municipios,C
3143609,Morro da Garça,MG,demais municipios,C
4211652,Novo Horizonte,SC,demais municipios,C
4306072,Cristal do Sul,RS,demais municipios,C
1600550,Pracuúba,AP,demais municipios,C
3130002,Ibituruna,MG,demais municipios,C
4304697,Capitão,RS,demais municipios,C
2200954,Aroeiras do Itaim,PI,demais municipios,C
2210375,São Luis do Piauí,PI,demais municipios,C
3503158,Arapeí,SP,demais municipios,C
3516507,Gabriel Monteiro,SP,demais municipios,C
4213005,Pinheiro Preto,SC,demais municipios,C
2802502,General Maynard,SE,demais municipios,C
2508406,Lastro,PB,demais municipios,C
5200209,Água Limpa,GO,demais municipios,C
1718402,Presidente Kennedy,TO,demais municipios,C
4215752,São Bernardino,SC,demais municipios,C
4314456,Pinhal,RS,demais municipios,C
3120003,Córrego Novo,MG,demais municipios,C
5221080,Teresina de Goiás,GO,demais municipios,C
3171501,Mathias Lobato,MG,demais municipios,C
3145505,Olímpio Noronha,MG,demais municipios,C
3525854,Jumirim,SP,demais municipios,C
4200556,Águas Frias,SC,demais municipios,C
4301073,Arroio do Padre,RS,demais municipios,C
4305850,Coqueiros do Sul,RS,demais municipios,C
4311429,Lajeado do Bugre,RS,demais municipios,C
5107768,Santa Rita do Trivelato,MT,demais municipios,C
4309571,Herveiras,RS,demais municipios,C
4306973,Erebango,RS,demais municipios,C
4317954,Santo Expedito do Sul,RS,demais municipios,C
2400406,Água Nova,RN,demais municipios,C
4323507,Vista Alegre,RS,demais municipios,C
2503753,Cajazeirinhas,PB,demais municipios,C
2517407,Zabelê,PB,demais municipios,C
1101468,Pimenteiras do Oeste,RO,demais municipios,C
1711100,Itaporã do Tocantins,TO,demais municipios,C
3145406,Olaria,MG,demais municipios,C
1712801,Maurilândia do Tocantins,TO,demais municipios,C
2403756,Fernando Pedroza,RN,demais municipios,C
3507753,Brejo Alegre,SP,demais municipios,C
3532157,Nantes,SP,demais municipios,C
4210852,Mirim Doce,SC,demais municipios,C
3527900,Lutécia,SP,demais municipios,C
5107743,Santa Cruz do Xingu,MT,demais municipios,C
4305157,Cerro Grande,RS,demais municipios,C
5106315,Novo Santo Antônio,MT,demais municipios,C
4205605,Galvão,SC,demais municipios,C
3507456,Borebi,SP,demais municipios,C
4209177,Jupiá,SC,demais municipios,C
4302238,Boa Vista do Incra,RS,demais municipios,C
3113800,Carmésia,MG,demais municipios,C
2500734,Amparo,PB,demais municipios,C
4311239,Lagoa Bonita do Sul,RS,demais municipios,C
4316428,Sagrada Família,RS,demais municipios,C
3142502,Monjolos,MG,demais municipios,C
4312427,Mormaço,RS,demais municipios,C
5107198,Ribeirãozinho,MT,demais municipios,C
3501400,Álvaro de Carvalho,SP,demais municipios,C
5220280,São Patrício,GO,demais municipios,C
4321626,Travesseiro,RS,demais municipios,C
4306130,Cruzaltense,RS,demais municipios,C
4314464,Pinhal da Serra,RS,demais municipios,C
3544400,Rubiácea,SP,demais municipios,C
1711803,Juarina,TO,demais municipios,C
3153301,Presidente Kubitschek,MG,demais municipios,C
4101853,Ariranha do Ivaí,PR,demais municipios,C
4119251,Pinhal de São Bento,PR,demais municipios,C
4318457,São José das Missões,RS,demais municipios,C
4306759,Doutor Ricardo,RS,demais municipios,C
1705102,Chapada da Natividade,TO,demais municipios,C
2207934,Pedro Laurentino,PI,demais municipios,C
4205431,Formosa do Sul,SC,demais municipios,C
4318614,São José do Sul,RS,demais municipios,C
1703891,Carrasco Bonito,TO,demais municipios,C
3537156,Pedrinhas Paulista,SP,demais municipios,C
4101051,Anahy,PR,demais municipios,C
3109808,Cachoeira Dourada,MG,demais municipios,C
3534500,Oscar Bressane,SP,demais municipios,C
5200159,Adelândia,GO,demais municipios,C
1704105,Centenário,TO,demais municipios,C
4322376,Unistalda,RS,demais municipios,C
2410702,Riacho da Cruz,RN,demais municipios,C
5107156,Reserva do Cabaçal,MT,demais municipios,C
3158706,Santana do Garambéu,MG,demais municipios,C
4313334,Nova Ramada,RS,demais municipios,C
4312005,Mariano Moro,RS,demais municipios,C
3114907,Casa Grande,MG,demais municipios,C
4304614,Canudos do Vale,RS,demais municipios,C
2513968,São Domingos,PB,demais municipios,C
4210704,Matos Costa,SC,demais municipios,C
5105309,Luciara,MT,demais municipios,C
3515301,Estrela do Norte,SP,demais municipios,C
4305587,Colinas,RS,demais municipios,C
1712702,Mateiros,TO,demais municipios,C
3555208,Turiúba,SP,demais municipios,C
4302584,Bozano,RS,demais municipios,C
4320453,Sério,RS,demais municipios,C
4323358,Vila Lângaro,RS,demais municipios,C
3544707,Sagres,SP,demais municipios,C
4213351,Ponte Alta do Norte,SC,demais municipios,C
3123502,Douradoquara,MG,demais municipios,C
5107883,Serra Nova Dourada,MT,demais municipios,C
4124202,Santo Antônio do Caiuá,PR,demais municipios,C
2406403,Lagoa de Velhos,RN,demais municipios,C
4205555,Frei Rogério,SC,demais municipios,C
4311643,Linha Nova,RS,demais municipios,C
1718709,Rio dos Bois,TO,demais municipios,C
3540309,Pontes Gestal,SP,demais municipios,C
3549300,São João do Pau d'Alho,SP,demais municipios,C
3501509,Alvinlândia,SP,demais municipios,C
4119657,Pitangueiras,PR,demais municipios,C
3167301,Silveirânia,MG,demais municipios,C
3103306,Aracitaba,MG,demais municipios,C
4314753,Poço das Antas,RS,demais municipios,C
4202156,Belmonte,SC,demais municipios,C
2510659,Parari,PB,demais municipios,C
2415008,Vila Flor,RN,demais municipios,C
2605459,Fernando de Noronha,PE,demais municipios,C
3172202,Wenceslau Braz,MG,demais municipios,C
4103404,Cafeara,PR,demais municipios,C
4107520,Esperança Nova,PR,demais municipios,C
4304622,Capão Bonito do Sul,RS,demais municipios,C
1718006,Porto Alegre do Tocantins,TO,demais municipios,C
2510709,Passagem,PB,demais municipios,C
3156205,Rochedo de Minas,MG,demais municipios,C
4200754,Alto Bela Vista,SC,demais municipios,C
5215801,Palmelo,GO,demais municipios,C
3527504,Lucianópolis,SP,demais municipios,C
2401651,Bodó,RN,demais municipios,C
4314134,Paulo Bento,RS,demais municipios,C
3503356,Arco-Íris,SP,demais municipios,C
3167004,Serranos,MG,demais municipios,C
5213400,Moiporá,GO,demais municipios,C
5214705,Nova América,GO,demais municipios,C
4215554,Santa Helena,SC,demais municipios,C
5200506,Aloândia,GO,demais municipios,C
3145703,Oliveira Fortes,MG,demais municipios,C
4320651,Silveira Martins,RS,demais municipios,C
3549201,São João das Duas Pontes,SP,demais municipios,C
4202537,Bom Jesus,SC,demais municipios,C
4315073,Porto Vera Cruz,RS,demais municipios,C
4110052,Iguatu,PR,demais municipios,C
4322343,Ubiretama,RS,demais municipios,C
2413805,Taboleiro Grande,RN,demais municipios,C
5214804,Nova Aurora,GO,demais municipios,C
2414308,Timbaúba dos Batistas,RN,demais municipios,C
3165800,Senador José Bento,MG,demais municipios,C
4305934,Coronel Pilar,RS,demais municipios,C
4217956,Tigrinhos,SC,demais municipios,C
5212055,Jesúpolis,GO,demais municipios,C
2513653,Joca Claudino,PB,demais municipios,C
4301958,Barra Funda,RS,demais municipios,C
4121356,Rancho Alegre D'Oeste,PR,demais municipios,C
5106703,Ponte Branca,MT,demais municipios,C
4108106,Flórida,PR,demais municipios,C
4310751,Ivorá,RS,demais municipios,C
4109104,Guaporema,PR,demais municipios,C
4322855,Vespasiano Corrêa,RS,demais municipios,C
2509370,Mato Grosso,PB,demais municipios,C
3160504,Santo Antônio do Rio Abaixo,MG,demais municipios,C
4204459,Coronel Martins,SC,demais municipios,C
