ANO;UF;Codmun7;Município;IDHM;IDHM_E;IDHM_L;IDHM_R
2010;43;4317004;SANTANA DA BOA VISTA;0,633;0,503;0,802;0,630
2010;43;4317103;SANT'ANA DO LIVRAMENTO;0,727;0,636;0,846;0,715
2010;43;4317202;SANTA ROSA;0,769;0,693;0,871;0,752
2010;43;4317251;SANTA TEREZA;0,746;0,637;0,853;0,765
2010;43;4317301;SANTA VITÓRIA DO PALMAR;0,712;0,591;0,861;0,709
2010;43;4317400;SANTIAGO;0,766;0,682;0,882;0,746
2010;43;4317509;SANTO ÂNGELO;0,772;0,696;0,863;0,765
2010;43;4317558;SANTO ANTÔNIO DO PALMA;0,764;0,665;0,853;0,787
2010;43;4317608;SANTO ANTÔNIO DA PATRULHA;0,717;0,594;0,866;0,718
2010;43;4317707;SANTO ANTÔNIO DAS MISSÕES;0,686;0,576;0,835;0,672
2010;43;4317756;SANTO ANTÔNIO DO PLANALTO;0,759;0,705;0,885;0,701
2010;43;4317806;SANTO AUGUSTO;0,739;0,637;0,840;0,753
2010;43;4317905;SANTO CRISTO;0,738;0,656;0,820;0,746
2010;43;4317954;SANTO EXPEDITO DO SUL;0,732;0,677;0,853;0,679
2010;43;4318002;SÃO BORJA;0,736;0,643;0,860;0,720
2010;43;4318051;SÃO DOMINGOS DO SUL;0,763;0,680;0,839;0,780
2010;43;4318101;SÃO FRANCISCO DE ASSIS;0,675;0,552;0,818;0,681
2010;43;4318200;SÃO FRANCISCO DE PAULA;0,685;0,534;0,860;0,701
2010;43;4318309;SÃO GABRIEL;0,699;0,585;0,822;0,711
2010;43;4318408;SÃO JERÔNIMO;0,696;0,560;0,822;0,734
2010;43;4318424;SÃO JOÃO DA URTIGA;0,694;0,575;0,828;0,702
2010;43;4318432;SÃO JOÃO DO POLÊSINE;0,748;0,661;0,847;0,748
2010;43;4318440;SÃO JORGE;0,732;0,617;0,846;0,750
2010;43;4318457;SÃO JOSÉ DAS MISSÕES;0,651;0,542;0,782;0,652
2010;43;4318465;SÃO JOSÉ DO HERVAL;0,717;0,622;0,847;0,701
2010;43;4318481;SÃO JOSÉ DO HORTÊNCIO;0,707;0,597;0,824;0,717
2010;43;4318499;SÃO JOSÉ DO INHACORÁ;0,747;0,702;0,822;0,723
2010;43;4318507;SÃO JOSÉ DO NORTE;0,623;0,461;0,792;0,663
2010;43;4318606;SÃO JOSÉ DO OURO;0,755;0,669;0,846;0,759
2010;43;4318614;SÃO JOSÉ DO SUL;0,725;0,590;0,836;0,774
2010;43;4318622;SÃO JOSÉ DOS AUSENTES;0,663;0,541;0,801;0,674
2010;43;4318705;SÃO LEOPOLDO;0,739;0,612;0,861;0,766
2010;43;4318804;SÃO LOURENÇO DO SUL;0,687;0,528;0,849;0,722
2010;43;4318903;SÃO LUIZ GONZAGA;0,741;0,664;0,855;0,718
2010;43;4319000;SÃO MARCOS;0,768;0,683;0,855;0,775
2010;43;4319109;SÃO MARTINHO;0,726;0,628;0,830;0,734
2010;43;4319125;SÃO MARTINHO DA SERRA;0,652;0,496;0,848;0,659
2010;43;4319158;SÃO MIGUEL DAS MISSÕES;0,667;0,537;0,821;0,674
2010;43;4319208;SÃO NICOLAU;0,645;0,523;0,778;0,658
2010;43;4319307;SÃO PAULO DAS MISSÕES;0,692;0,584;0,825;0,688
2010;43;4319356;SÃO PEDRO DA SERRA;0,739;0,634;0,851;0,748
2010;43;4319364;SÃO PEDRO DAS MISSÕES;0,664;0,566;0,804;0,644
2010;43;4319372;SÃO PEDRO DO BUTIÁ;0,763;0,694;0,843;0,760
2010;43;4319406;SÃO PEDRO DO SUL;0,709;0,619;0,824;0,698
2010;43;4319505;SÃO SEBASTIÃO DO CAÍ;0,739;0,646;0,852;0,734
2010;43;4319604;SÃO SEPÉ;0,708;0,576;0,871;0,708
2010;43;4319703;SÃO VALENTIM;0,720;0,612;0,820;0,745
2010;43;4319711;SÃO VALENTIM DO SUL;0,764;0,677;0,848;0,776
2010;43;4319737;SÃO VALÉRIO DO SUL;0,642;0,480;0,816;0,674
2010;43;4319752;SÃO VENDELINO;0,754;0,677;0,852;0,743
2010;43;4319802;SÃO VICENTE DO SUL;0,685;0,553;0,831;0,698
2010;43;4319901;SAPIRANGA;0,711;0,598;0,832;0,722
2010;43;4320008;SAPUCAIA DO SUL;0,726;0,624;0,844;0,726
2010;43;4320107;SARANDI;0,777;0,705;0,858;0,776
2010;43;4320206;SEBERI;0,723;0,620;0,865;0,706
2010;43;4320230;SEDE NOVA;0,712;0,543;0,886;0,751
2010;43;4320263;SEGREDO;0,659;0,525;0,811;0,673
2010;43;4320305;SELBACH;0,777;0,710;0,841;0,785
2010;43;4320321;SENADOR SALGADO FILHO;0,693;0,581;0,817;0,701
2010;43;4320354;SENTINELA DO SUL;0,671;0,545;0,826;0,671
2010;43;4320404;SERAFINA CORRÊA;0,760;0,690;0,843;0,755
2010;43;4320453;SÉRIO;0,652;0,471;0,847;0,695
2010;43;4320503;SERTÃO;0,751;0,678;0,837;0,746
2010;43;4320552;SERTÃO SANTANA;0,689;0,534;0,832;0,737
2010;43;4320578;SETE DE SETEMBRO;0,683;0,577;0,810;0,682
2010;43;4320602;SEVERIANO DE ALMEIDA;0,752;0,670;0,861;0,738
2010;43;4320651;SILVEIRA MARTINS;0,742;0,644;0,852;0,744
2010;43;4320677;SINIMBU;0,631;0,456;0,792;0,697
2010;43;4320701;SOBRADINHO;0,743;0,647;0,861;0,735
2010;43;4320800;SOLEDADE;0,731;0,625;0,861;0,727
2010;43;4320859;TABAÍ;0,701;0,595;0,834;0,694
2010;43;4320909;TAPEJARA;0,760;0,688;0,837;0,763
2010;43;4321006;TAPERA;0,747;0,672;0,835;0,743
2010;43;4321105;TAPES;0,695;0,556;0,862;0,699
2010;43;4321204;TAQUARA;0,727;0,579;0,880;0,754
2010;43;4321303;TAQUARI;0,733;0,629;0,849;0,737
2010;43;4321329;TAQUARUÇU DO SUL;0,739;0,633;0,830;0,768
2010;43;4321352;TAVARES;0,656;0,492;0,828;0,692
2010;43;4321402;TENENTE PORTELA;0,708;0,603;0,830;0,709
2010;43;4321436;TERRA DE AREIA;0,689;0,565;0,829;0,699
2010;43;4321451;TEUTÔNIA;0,747;0,650;0,855;0,751
2010;43;4321469;TIO HUGO;0,742;0,682;0,845;0,709
2010;43;4321477;TIRADENTES DO SUL;0,689;0,569;0,815;0,705
2010;43;4321493;TOROPI;0,683;0,569;0,822;0,680
2010;43;4321501;TORRES;0,762;0,685;0,862;0,750
2010;43;4321600;TRAMANDAÍ;0,719;0,606;0,842;0,727
2010;43;4321626;TRAVESSEIRO;0,701;0,559;0,839;0,735
2010;43;4321634;TRÊS ARROIOS;0,791;0,689;0,851;0,843
2010;43;4321667;TRÊS CACHOEIRAS;0,718;0,606;0,847;0,722
2010;43;4321709;TRÊS COROAS;0,710;0,584;0,829;0,740
2010;43;4321808;TRÊS DE MAIO;0,759;0,694;0,834;0,756
2010;43;4321832;TRÊS FORQUILHAS;0,662;0,539;0,813;0,661
2010;43;4321857;TRÊS PALMEIRAS;0,703;0,560;0,832;0,747
2010;43;4321907;TRÊS PASSOS;0,768;0,710;0,858;0,745
2010;43;4321956;TRINDADE DO SUL;0,687;0,610;0,787;0,675
2010;43;4322004;TRIUNFO;0,733;0,629;0,873;0,717
2010;43;4322103;TUCUNDUVA;0,747;0,682;0,816;0,748
2010;43;4322152;TUNAS;0,657;0,541;0,794;0,659
2010;43;4322186;TUPANCI DO SUL;0,694;0,595;0,818;0,688
2010;43;4322202;TUPANCIRETÃ;0,709;0,596;0,828;0,721
2010;43;4322251;TUPANDI;0,718;0,597;0,836;0,742
2010;43;4322301;TUPARENDI;0,728;0,632;0,832;0,734
2010;43;4322327;TURUÇU;0,629;0,446;0,814;0,685
2010;43;4322343;UBIRETAMA;0,700;0,613;0,809;0,691
2010;43;4322350;UNIÃO DA SERRA;0,733;0,587;0,852;0,786
2010;43;4322376;UNISTALDA;0,649;0,542;0,804;0,626
2010;43;4322400;URUGUAIANA;0,744;0,661;0,863;0,722
2010;43;4322509;VACARIA;0,721;0,605;0,838;0,740
2010;43;4322525;VALE VERDE;0,646;0,497;0,816;0,666
2010;43;4322533;VALE DO SOL;0,624;0,439;0,813;0,681
2010;43;4322541;VALE REAL;0,737;0,636;0,850;0,739
2010;43;4322558;VANINI;0,757;0,704;0,836;0,736
2010;43;4322608;VENÂNCIO AIRES;0,712;0,600;0,818;0,736
2010;43;4322707;VERA CRUZ;0,737;0,643;0,842;0,738
2010;43;4322806;VERANÓPOLIS;0,773;0,692;0,838;0,797
2010;43;4322855;VESPASIANO CORREA;0,723;0,584;0,855;0,758
2010;43;4322905;VIADUTOS;0,702;0,561;0,864;0,715
2010;43;4323002;VIAMÃO;0,717;0,591;0,866;0,720
2010;43;4323101;VICENTE DUTRA;0,638;0,489;0,809;0,656
2010;43;4323200;VICTOR GRAEFF;0,777;0,722;0,840;0,774
2010;43;4323309;VILA FLORES;0,742;0,650;0,867;0,725
2010;43;4323358;VILA LÂNGARO;0,705;0,551;0,839;0,759
2010;43;4323408;VILA MARIA;0,761;0,664;0,839;0,791
2010;43;4323457;VILA NOVA DO SUL;0,662;0,544;0,827;0,645
2010;43;4323507;VISTA ALEGRE;0,739;0,631;0,842;0,760
2010;43;4323606;VISTA ALEGRE DO PRATA;0,780;0,692;0,847;0,809
2010;43;4323705;VISTA GAÚCHA;0,757;0,669;0,839;0,774
2010;43;4323754;VITÓRIA DAS MISSÕES;0,655;0,526;0,809;0,659
2010;43;4323770;WESTFALIA;0,752;0,630;0,849;0,796
2010;43;4323804;XANGRI-LÁ;0,735;0,630;0,852;0,740
2010;50;5000203;ÁGUA CLARA;0,670;0,518;0,823;0,705
2010;50;5000252;ALCINÓPOLIS;0,711;0,572;0,858;0,733
2010;50;5000609;AMAMBAI;0,673;0,546;0,818;0,683
2010;50;5000708;ANASTÁCIO;0,663;0,557;0,789;0,663
2010;50;5000807;ANAURILÂNDIA;0,670;0,538;0,826;0,676
2010;50;5000856;ANGÉLICA;0,697;0,582;0,839;0,692
2010;50;5000906;ANTÔNIO JOÃO;0,643;0,526;0,799;0,633
2010;50;5001003;APARECIDA DO TABOADO;0,697;0,588;0,804;0,717
2010;50;5001102;AQUIDAUANA;0,688;0,562;0,840;0,690
2010;50;5001243;ARAL MOREIRA;0,633;0,507;0,798;0,628
2010;50;5001508;BANDEIRANTES;0,681;0,537;0,848;0,694
2010;50;5001904;BATAGUASSU;0,710;0,606;0,847;0,698
2010;50;5002001;BATAYPORÃ;0,684;0,559;0,814;0,702
2010;50;5002100;BELA VISTA;0,698;0,585;0,830;0,699
2010;50;5002159;BODOQUENA;0,666;0,573;0,776;0,665
2010;50;5002209;BONITO;0,670;0,508;0,831;0,714
2010;50;5002308;BRASILÂNDIA;0,701;0,570;0,837;0,721
2010;50;5002407;CAARAPÓ;0,692;0,592;0,828;0,676
2010;50;5002605;CAMAPUÃ;0,703;0,596;0,817;0,715
2010;50;5002704;CAMPO GRANDE;0,784;0,724;0,844;0,790
2010;50;5002803;CARACOL;0,647;0,522;0,826;0,628
2010;50;5002902;CASSILÂNDIA;0,727;0,627;0,811;0,756
2010;50;5002951;CHAPADÃO DO SUL;0,754;0,665;0,850;0,758
2010;50;5003108;CORGUINHO;0,671;0,531;0,830;0,684
2010;50;5003157;CORONEL SAPUCAIA;0,589;0,417;0,806;0,607
2010;50;5003207;CORUMBÁ;0,700;0,586;0,834;0,701
2010;50;5003256;COSTA RICA;0,706;0,606;0,811;0,717
2010;50;5003306;COXIM;0,703;0,579;0,836;0,719
2010;50;5003454;DEODÁPOLIS;0,694;0,595;0,810;0,693
2010;50;5003488;DOIS IRMÃOS DO BURITI;0,639;0,528;0,773;0,640
2010;50;5003504;DOURADINA;0,699;0,597;0,809;0,706
2010;50;5003702;DOURADOS;0,747;0,657;0,843;0,753
2010;50;5003751;ELDORADO;0,684;0,577;0,824;0,674
2010;50;5003801;FÁTIMA DO SUL;0,714;0,621;0,815;0,719
2010;50;5003900;FIGUEIRÃO;0,660;0,511;0,830;0,677
2010;50;5004007;GLÓRIA DE DOURADOS;0,721;0,648;0,822;0,705
2010;50;5004106;GUIA LOPES DA LAGUNA;0,675;0,549;0,826;0,677
2010;50;5004304;IGUATEMI;0,662;0,530;0,817;0,671
2010;50;5004403;INOCÊNCIA;0,681;0,531;0,846;0,702
2010;50;5004502;ITAPORÃ;0,654;0,523;0,809;0,660
2010;50;5004601;ITAQUIRAÍ;0,620;0,479;0,772;0,645
2010;50;5004700;IVINHEMA;0,720;0,615;0,850;0,715
2010;50;5004809;JAPORÃ;0,526;0,337;0,791;0,547
2010;50;5004908;JARAGUARI;0,664;0,530;0,827;0,668
2010;50;5005004;JARDIM;0,712;0,595;0,845;0,718
2010;50;5005103;JATEÍ;0,708;0,579;0,857;0,716
2010;50;5005152;JUTI;0,623;0,485;0,770;0,646
2010;50;5005202;LADÁRIO;0,704;0,618;0,822;0,687
2010;50;5005251;LAGUNA CARAPÃ;0,672;0,545;0,822;0,676
2010;50;5005400;MARACAJU;0,736;0,613;0,873;0,744
2010;50;5005608;MIRANDA;0,632;0,507;0,782;0,638
2010;50;5005681;MUNDO NOVO;0,686;0,565;0,808;0,707
2010;50;5005707;NAVIRAÍ;0,700;0,597;0,803;0,715
2010;50;5005806;NIOAQUE;0,639;0,483;0,822;0,658
2010;50;5006002;NOVA ALVORADA DO SUL;0,694;0,554;0,809;0,746
2010;50;5006200;NOVA ANDRADINA;0,721;0,616;0,850;0,716
2010;50;5006259;NOVO HORIZONTE DO SUL;0,649;0,523;0,798;0,656
2010;50;5006309;PARANAÍBA;0,721;0,627;0,823;0,727
2010;50;5006358;PARANHOS;0,588;0,444;0,811;0,566
2010;50;5006408;PEDRO GOMES;0,671;0,562;0,801;0,672
2010;50;5006606;PONTA PORÃ;0,701;0,598;0,812;0,708
2010;50;5006903;PORTO MURTINHO;0,666;0,526;0,830;0,677
2010;50;5007109;RIBAS DO RIO PARDO;0,664;0,519;0,830;0,681
2010;50;5007208;RIO BRILHANTE;0,715;0,590;0,861;0,720
2010;50;5007307;RIO NEGRO;0,709;0,585;0,869;0,702
2010;50;5007406;RIO VERDE DE MATO GROSSO;0,673;0,521;0,852;0,686
2010;50;5007505;ROCHEDO;0,651;0,491;0,830;0,676
2010;50;5007554;SANTA RITA DO PARDO;0,642;0,505;0,800;0,655
2010;50;5007695;SÃO GABRIEL DO OESTE;0,729;0,608;0,850;0,751
2010;50;5007703;SETE QUEDAS;0,614;0,450;0,778;0,660
2010;50;5007802;SELVÍRIA;0,682;0,576;0,825;0,668
2010;50;5007901;SIDROLÂNDIA;0,686;0,561;0,829;0,694
2010;50;5007935;SONORA;0,681;0,557;0,803;0,706
2010;50;5007950;TACURU;0,593;0,434;0,782;0,615
2010;50;5007976;TAQUARUSSU;0,651;0,545;0,769;0,657
2010;50;5008008;TERENOS;0,658;0,521;0,839;0,651
2010;50;5008305;TRÊS LAGOAS;0,744;0,645;0,849;0,752
2010;50;5008404;VICENTINA;0,711;0,626;0,835;0,689
2010;51;5100102;ACORIZAL;0,628;0,510;0,816;0,594
2010;51;5100201;ÁGUA BOA;0,729;0,646;0,829;0,723
2010;51;5100250;ALTA FLORESTA;0,714;0,629;0,817;0,709
2010;51;5100300;ALTO ARAGUAIA;0,704;0,612;0,802;0,712
2010;51;5100359;ALTO BOA VISTA;0,651;0,561;0,803;0,613
2010;51;5100409;ALTO GARÇAS;0,701;0,583;0,835;0,707
2010;51;5100508;ALTO PARAGUAI;0,638;0,541;0,784;0,612
2010;51;5100607;ALTO TAQUARI;0,705;0,571;0,833;0,736
2010;51;5100805;APIACÁS;0,675;0,570;0,809;0,666
2010;51;5101001;ARAGUAIANA;0,687;0,591;0,817;0,671
2010;51;5101209;ARAGUAINHA;0,701;0,627;0,844;0,650
2010;51;5101258;ARAPUTANGA;0,725;0,655;0,826;0,704
2010;51;5101308;ARENÁPOLIS;0,704;0,649;0,793;0,677
2010;51;5101407;ARIPUANÃ;0,675;0,553;0,816;0,682
2010;51;5101605;BARÃO DE MELGAÇO;0,600;0,440;0,820;0,598
2010;51;5101704;BARRA DO BUGRES;0,693;0,595;0,818;0,684
2010;51;5101803;BARRA DO GARÇAS;0,748;0,693;0,817;0,738
2010;51;5101852;BOM JESUS DO ARAGUAIA;0,661;0,555;0,784;0,665
2010;51;5101902;BRASNORTE;0,696;0,571;0,850;0,695
2010;51;5102504;CÁCERES;0,708;0,633;0,813;0,691
2010;51;5102603;CAMPINÁPOLIS;0,538;0,324;0,803;0,597
2010;51;5102637;CAMPO NOVO DO PARECIS;0,734;0,649;0,819;0,745
2010;51;5102678;CAMPO VERDE;0,750;0,670;0,834;0,755
2010;51;5102686;CAMPOS DE JÚLIO;0,744;0,625;0,825;0,800
2010;51;5102694;CANABRAVA DO NORTE;0,667;0,589;0,817;0,616
2010;51;5102702;CANARANA;0,693;0,549;0,825;0,735
2010;51;5102793;CARLINDA;0,665;0,553;0,809;0,656
2010;51;5102850;CASTANHEIRA;0,665;0,547;0,800;0,671
2010;51;5103007;CHAPADA DOS GUIMARÃES;0,688;0,578;0,833;0,677
2010;51;5103056;CLÁUDIA;0,699;0,586;0,809;0,719
2010;51;5103106;COCALINHO;0,660;0,528;0,807;0,674
2010;51;5103205;COLÍDER;0,713;0,604;0,819;0,732
2010;51;5103254;COLNIZA;0,611;0,443;0,815;0,633
2010;51;5103304;COMODORO;0,689;0,567;0,840;0,687
2010;51;5103353;CONFRESA;0,668;0,556;0,812;0,660
2010;51;5103361;CONQUISTA D'OESTE;0,718;0,650;0,807;0,707
2010;51;5103379;COTRIGUAÇU;0,601;0,423;0,825;0,623
2010;51;5103403;CUIABÁ;0,785;0,726;0,834;0,800
2010;51;5103437;CURVELÂNDIA;0,690;0,615;0,811;0,658
2010;51;5103452;DENISE;0,683;0,590;0,802;0,672
2010;51;5103502;DIAMANTINO;0,718;0,625;0,831;0,714
2010;51;5103601;DOM AQUINO;0,690;0,593;0,806;0,687
2010;51;5103700;FELIZ NATAL;0,692;0,548;0,819;0,737
2010;51;5103809;FIGUEIRÓPOLIS D'OESTE;0,679;0,599;0,786;0,665
2010;51;5103858;GAÚCHA DO NORTE;0,615;0,418;0,847;0,658
2010;51;5103908;GENERAL CARNEIRO;0,670;0,569;0,820;0,645
2010;51;5103957;GLÓRIA D'OESTE;0,710;0,636;0,823;0,684
2010;51;5104104;GUARANTÃ DO NORTE;0,703;0,609;0,826;0,692
2010;51;5104203;GUIRATINGA;0,705;0,637;0,813;0,677
2010;51;5104500;INDIAVAÍ;0,661;0,533;0,841;0,645
2010;51;5104526;IPIRANGA DO NORTE;0,727;0,642;0,807;0,742
2010;51;5104542;ITANHANGÁ;0,710;0,597;0,856;0,699
2010;51;5104559;ITAÚBA;0,690;0,569;0,809;0,714
2010;51;5104609;ITIQUIRA;0,693;0,591;0,812;0,694
2010;51;5104807;JACIARA;0,735;0,655;0,833;0,728
2010;51;5104906;JANGADA;0,630;0,549;0,805;0,567
2010;51;5105002;JAURU;0,673;0,563;0,812;0,668
2010;51;5105101;JUARA;0,682;0,543;0,836;0,699
2010;51;5105150;JUÍNA;0,716;0,593;0,845;0,733
2010;51;5105176;JURUENA;0,662;0,563;0,797;0,647
2010;51;5105200;JUSCIMEIRA;0,714;0,637;0,842;0,678
2010;51;5105234;LAMBARI D'OESTE;0,627;0,467;0,787;0,670
2010;51;5105259;LUCAS DO RIO VERDE;0,768;0,710;0,833;0,766
2010;51;5105309;LUCIARA;0,676;0,634;0,788;0,617
2010;51;5105507;VILA BELA DA SANTÍSSIMA TRINDADE;0,645;0,495;0,843;0,644
2010;51;5105580;MARCELÂNDIA;0,701;0,604;0,813;0,700
2010;51;5105606;MATUPÁ;0,716;0,631;0,824;0,706
2010;51;5105622;MIRASSOL D'OESTE;0,704;0,592;0,816;0,723
2010;51;5105903;NOBRES;0,699;0,611;0,827;0,675
2010;51;5106000;NORTELÂNDIA;0,702;0,668;0,793;0,653
2010;51;5106109;NOSSA SENHORA DO LIVRAMENTO;0,638;0,529;0,820;0,600
2010;51;5106158;NOVA BANDEIRANTES;0,650;0,469;0,842;0,696
2010;51;5106174;NOVA NAZARÉ;0,595;0,427;0,793;0,621
2010;51;5106182;NOVA LACERDA;0,636;0,485;0,825;0,643
2010;51;5106190;NOVA SANTA HELENA;0,714;0,603;0,809;0,745
2010;51;5106208;NOVA BRASILÂNDIA;0,651;0,485;0,845;0,673
2010;51;5106216;NOVA CANAÃ DO NORTE;0,686;0,572;0,815;0,692
2010;51;5106224;NOVA MUTUM;0,758;0,673;0,837;0,773
2010;51;5106232;NOVA OLÍMPIA;0,682;0,561;0,804;0,704
2010;51;5106240;NOVA UBIRATÃ;0,669;0,529;0,816;0,694
2010;51;5106257;NOVA XAVANTINA;0,704;0,613;0,800;0,713
2010;51;5106265;NOVO MUNDO;0,674;0,577;0,815;0,652
2010;51;5106273;NOVO HORIZONTE DO NORTE;0,664;0,548;0,820;0,652
2010;51;5106281;NOVO SÃO JOAQUIM;0,649;0,507;0,819;0,658
2010;51;5106299;PARANAÍTA;0,672;0,555;0,809;0,677
2010;51;5106307;PARANATINGA;0,667;0,532;0,820;0,679
2010;51;5106315;NOVO SANTO ANTÔNIO;0,653;0,526;0,829;0,640
2010;51;5106372;PEDRA PRETA;0,679;0,573;0,812;0,672
2010;51;5106422;PEIXOTO DE AZEVEDO;0,649;0,521;0,761;0,691
2010;51;5106455;PLANALTO DA SERRA;0,656;0,565;0,813;0,615
2010;51;5106505;POCONÉ;0,652;0,534;0,806;0,643
2010;51;5106653;PONTAL DO ARAGUAIA;0,734;0,702;0,816;0,691
2010;51;5106703;PONTE BRANCA;0,686;0,585;0,806;0,684
2010;51;5106752;PONTES E LACERDA;0,703;0,605;0,807;0,711
2010;51;5106778;PORTO ALEGRE DO NORTE;0,673;0,587;0,803;0,647
2010;51;5106802;PORTO DOS GAÚCHOS;0,685;0,561;0,815;0,703
2010;51;5106828;PORTO ESPERIDIÃO;0,652;0,523;0,795;0,666
2010;51;5106851;PORTO ESTRELA;0,599;0,467;0,804;0,571
2010;51;5107008;POXORÉO;0,678;0,573;0,832;0,653
2010;51;5107040;PRIMAVERA DO LESTE;0,752;0,653;0,843;0,774
2010;51;5107065;QUERÊNCIA;0,692;0,565;0,837;0,701
2010;51;5107107;SÃO JOSÉ DOS QUATRO MARCOS;0,719;0,643;0,816;0,707
2010;51;5107156;RESERVA DO CABAÇAL;0,676;0,603;0,799;0,642
2010;51;5107180;RIBEIRÃO CASCALHEIRA;0,670;0,542;0,831;0,668
2010;51;5107198;RIBEIRÃOZINHO;0,692;0,595;0,802;0,694
2010;51;5107206;RIO BRANCO;0,707;0,617;0,817;0,701
2010;51;5107248;SANTA CARMEM;0,715;0,628;0,827;0,703
2010;51;5107263;SANTO AFONSO;0,689;0,599;0,834;0,655
2010;51;5107297;SÃO JOSÉ DO POVO;0,661;0,577;0,793;0,630
2010;51;5107305;SÃO JOSÉ DO RIO CLARO;0,682;0,548;0,841;0,689
2010;51;5107354;SÃO JOSÉ DO XINGU;0,657;0,487;0,828;0,703
2010;51;5107404;SÃO PEDRO DA CIPA;0,660;0,556;0,790;0,654
2010;51;5107578;RONDOLÂNDIA;0,640;0,530;0,800;0,619
2010;51;5107602;RONDONÓPOLIS;0,755;0,698;0,823;0,749
2010;51;5107701;ROSÁRIO OESTE;0,650;0,520;0,807;0,653
2010;51;5107743;SANTA CRUZ DO XINGU;0,684;0,550;0,828;0,704
2010;51;5107750;SALTO DO CÉU;0,666;0,560;0,797;0,661
2010;51;5107768;SANTA RITA DO TRIVELATO;0,735;0,632;0,852;0,738
2010;51;5107776;SANTA TEREZINHA;0,609;0,498;0,761;0,596
2010;51;5107792;SANTO ANTÔNIO DO LESTE;0,655;0,501;0,853;0,658
2010;51;5107800;SANTO ANTÔNIO DO LEVERGER;0,656;0,539;0,806;0,651
2010;51;5107859;SÃO FÉLIX DO ARAGUAIA;0,668;0,538;0,848;0,652
2010;51;5107875;SAPEZAL;0,732;0,620;0,836;0,758
2010;51;5107883;SERRA NOVA DOURADA;0,664;0,560;0,819;0,638
2010;51;5107909;SINOP;0,754;0,682;0,832;0,755
2010;51;5107925;SORRISO;0,744;0,635;0,839;0,774
2010;51;5107941;TABAPORÃ;0,695;0,598;0,826;0,679
2010;51;5107958;TANGARÁ DA SERRA;0,729;0,626;0,825;0,749
2010;51;5108006;TAPURAH;0,714;0,594;0,831;0,738
2010;51;5108055;TERRA NOVA DO NORTE;0,698;0,602;0,815;0,692
2010;51;5108105;TESOURO;0,655;0,560;0,791;0,635
2010;51;5108204;TORIXORÉU;0,716;0,666;0,806;0,684
2010;51;5108303;UNIÃO DO SUL;0,665;0,556;0,797;0,665
2010;51;5108352;VALE DE SÃO DOMINGOS;0,656;0,560;0,765;0,658
2010;51;5108402;VÁRZEA GRANDE;0,734;0,661;0,842;0,711
2010;51;5108501;VERA;0,680;0,568;0,834;0,663
2010;51;5108600;VILA RICA;0,688;0,553;0,829;0,709
2010;51;5108808;NOVA GUARITA;0,688;0,597;0,812;0,671
2010;51;5108857;NOVA MARILÂNDIA;0,704;0,623;0,823;0,680
2010;51;5108907;NOVA MARINGÁ;0,663;0,509;0,815;0,702
2010;51;5108956;NOVA MONTE VERDE;0,691;0,582;0,823;0,690
2010;52;5200050;ABADIA DE GOIÁS;0,708;0,622;0,830;0,687
2010;52;5200100;ABADIÂNIA;0,689;0,579;0,841;0,671
2010;52;5200134;ACREÚNA;0,686;0,553;0,822;0,710
2010;52;5200159;ADELÂNDIA;0,702;0,622;0,836;0,664
2010;52;5200175;ÁGUA FRIA DE GOIÁS;0,671;0,550;0,817;0,672
2010;52;5200209;ÁGUA LIMPA;0,722;0,663;0,821;0,691
2010;52;5200258;ÁGUAS LINDAS DE GOIÁS;0,686;0,588;0,848;0,647
2010;52;5200308;ALEXÂNIA;0,682;0,568;0,841;0,664
2010;52;5200506;ALOÂNDIA;0,697;0,585;0,834;0,694
2010;52;5200555;ALTO HORIZONTE;0,719;0,624;0,841;0,709
2010;52;5200605;ALTO PARAÍSO DE GOIÁS;0,713;0,611;0,819;0,723
2010;52;5200803;ALVORADA DO NORTE;0,660;0,548;0,819;0,640
2010;52;5200829;AMARALINA;0,609;0,489;0,813;0,569
2010;52;5200852;AMERICANO DO BRASIL;0,700;0,631;0,813;0,669
2010;52;5200902;AMORINÓPOLIS;0,681;0,579;0,813;0,672
2010;52;5201108;ANÁPOLIS;0,737;0,660;0,822;0,737
2010;52;5201207;ANHANGUERA;0,725;0,657;0,802;0,724
2010;52;5201306;ANICUNS;0,714;0,627;0,834;0,695
2010;52;5201405;APARECIDA DE GOIÂNIA;0,718;0,620;0,834;0,716
2010;52;5201454;APARECIDA DO RIO DOCE;0,693;0,583;0,814;0,700
2010;52;5201504;APORÉ;0,693;0,584;0,823;0,692
2010;52;5201603;ARAÇU;0,693;0,578;0,838;0,686
2010;52;5201702;ARAGARÇAS;0,732;0,680;0,830;0,694
2010;52;5201801;ARAGOIÂNIA;0,684;0,560;0,837;0,683
2010;52;5202155;ARAGUAPAZ;0,674;0,540;0,814;0,696
2010;52;5202353;ARENÓPOLIS;0,687;0,582;0,826;0,674
2010;52;5202502;ARUANÃ;0,675;0,526;0,826;0,708
2010;52;5202601;AURILÂNDIA;0,700;0,620;0,836;0,661
2010;52;5202809;AVELINÓPOLIS;0,660;0,508;0,828;0,682
2010;52;5203104;BALIZA;0,655;0,558;0,819;0,614
2010;52;5203203;BARRO ALTO;0,742;0,682;0,854;0,701
2010;52;5203302;BELA VISTA DE GOIÁS;0,716;0,607;0,837;0,721
